ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
562	"ENSMUSG00000041096"	"Tspyl2"	chrX	-	151123081	151123376	151123081	151123193	151123298	151123376	562	9,5,10,17	9,21,38,36	10,50,10,1	33,140,18,30	253	149	0.392719218134	1.0	0.371,0.123,0.134,0.218	0.151,0.174,0.247,0.019	0.064
564	"ENSMUSG00000022283"	"Pabpc1"	chr15	-	36598216	36598556	36598216	36598371	36598445	36598556	564	0,0,0,2	156,320,382,194	0,7,5,3	346,980,241,234	222	149	1	1.0	0.0,0.0,0.0,0.007	0.0,0.005,0.014,0.009	-0.005
565	"ENSMUSG00000034432"	"Cops8"	chr1	+	90532096	90533234	90532096	90532167	90533185	90533234	565	2,3,5,3	199,291,332,289	4,12,2,4	381,1003,273,274	298	149	1	1.0	0.005,0.005,0.007,0.005	0.005,0.006,0.004,0.007	0.0
569	"ENSMUSG00000024219"	"Anks1"	chr17	+	28278267	28281573	28278267	28278365	28279535	28281573	569	19,39,27,13	57,62,85,16	26,74,19,20	48,209,42,45	298	149	0.689458388629	1.0	0.143,0.239,0.137,0.289	0.213,0.15,0.184,0.182	0.02
570	"ENSMUSG00000067369"	"Trmt2b"	chrX	-	133138891	133139335	133138891	133138991	133139215	133139335	570	0,0,0,0	49,93,99,86	1,14,4,1	89,334,66,93	298	149	0.319118247706	1.0	0.0,0.0,0.0,0.0	0.006,0.021,0.029,0.005	-0.015
571	"ENSMUSG00000067369"	"Trmt2b"	chrX	-	133140827	133141318	133140827	133140929	133141103	133141318	571	0,0,2,0	72,149,129,101	0,5,3,1	147,456,117,130	298	149	1	1.0	0.0,0.0,0.008,0.0	0.0,0.005,0.013,0.004	-0.003
573	"ENSMUSG00000005566"	"Trim28"	chr7	+	12761759	12762062	12761759	12761876	12761947	12762062	573	0,0,0,3	95,128,172,127	0,7,1,1	165,416,93,98	219	149	1	1.0	0.0,0.0,0.0,0.016	0.0,0.011,0.007,0.007	-0.002
574	"ENSMUSG00000005566"	"Trim28"	chr7	+	12762334	12762705	12762334	12762481	12762590	12762705	574	1,0,5,0	74,130,111,98	0,5,1,0	135,367,57,103	257	149	1	1.0	0.008,0.0,0.025,0.0	0.0,0.008,0.01,0.0	0.004
575	"ENSMUSG00000005566"	"Trim28"	chr7	+	12763014	12763179	12763014	12763051	12763133	12763179	575	8,7,5,7	98,131,128,76	5,46,4,1	171,438,75,126	230	149	0.613509270294	1.0	0.05,0.033,0.025,0.056	0.019,0.064,0.033,0.005	0.011
576	"ENSMUSG00000026942"	"Traf2"	chr2	-	25418243	25420460	25418243	25418318	25420298	25420460	576	0,0,1,0	36,43,43,15	0,2,0,1	45,126,25,45	298	149	1	1.0	0.0,0.0,0.011,0.0	0.0,0.008,0.0,0.011	-0.002
577	"ENSMUSG00000040466"	"Blvrb"	chr7	+	27158680	27159058	27158680	27158845	27158987	27159058	577	0,2,1,0	49,56,60,15	0,0,0,0	49,182,44,62	290	149	1	1.0	0.0,0.018,0.008,0.0	0.0,0.0,0.0,0.0	0.006
580	"ENSMUSG00000060216"	"Arrb2"	chr11	+	70328769	70329217	70328769	70328854	70329144	70329217	580	3,2,2,1	32,42,81,41	7,22,3,1	56,121,27,35	298	149	0.000145950740053	0.0221619866735	0.045,0.023,0.012,0.012	0.059,0.083,0.053,0.014	-0.029
581	"ENSMUSG00000002486"	"Tchp"	chr5	+	114857639	114858329	114857639	114857825	114858185	114858329	581	0,0,0,0	12,20,17,5	0,0,0,1	14,52,5,13	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.037	-0.009
582	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15218168	15219117	15218168	15218286	15219023	15219117	582	0,0,4,1	1,0,2,0	8,3,0,1	5,8,3,0	298	149	1	1.0	0.0,NA,0.5,1.0	0.444,0.158,0.0,1.0	0.1
583	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15221653	15222991	15221653	15221705	15222822	15222991	583	0,2,1,3	19,33,42,53	7,3,2,1	36,119,33,35	298	149	0.169999201957	1.0	0.0,0.029,0.012,0.028	0.089,0.012,0.029,0.014	-0.019
584	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15222822	15225328	15222822	15222991	15225285	15225328	584	1,11,13,10	0,5,2,0	16,18,13,2	0,0,0,0	298	149	0.00175014328704	0.0857063270434	1.0,0.524,0.765,1.0	1.0,1.0,1.0,1.0	-0.178
585	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15225285	15225560	15225285	15225328	15225526	15225560	585	1,4,8,6	17,41,51,44	4,14,3,6	29,106,55,14	298	149	0.680031943917	1.0	0.029,0.047,0.073,0.064	0.065,0.062,0.027,0.176	-0.029
586	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15225285	15226427	15225285	15225328	15226397	15226427	586	4,2,7,12	0,1,0,0	5,19,4,9	0,0,0,0	298	149	1	1.0	1.0,0.5,1.0,1.0	1.0,1.0,1.0,1.0	-0.125
587	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15225285	15226427	15225285	15225560	15226397	15226427	587	4,2,3,14	12,34,42,37	6,17,2,6	23,96,42,19	298	149	0.85056648292	1.0	0.143,0.029,0.034,0.159	0.115,0.081,0.023,0.136	0.003
588	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15226397	15226736	15226397	15226427	15226678	15226736	588	0,3,0,0	18,26,42,48	0,1,0,1	18,78,22,25	298	149	1	1.0	0.0,0.055,0.0,0.0	0.0,0.006,0.0,0.02	0.007
589	"ENSMUSG00000031939"	"Taf1d"	chr9	+	15226678	15228274	15226678	15226736	15228184	15228274	589	0,3,4,2	12,14,31,29	1,11,2,2	9,47,11,16	298	149	0.0983577482537	0.775722750903	0.0,0.097,0.061,0.033	0.053,0.105,0.083,0.059	-0.027
591	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6417164	6417877	6417164	6417207	6417745	6417877	591	12,26,29,29	55,103,100,106	37,111,28,17	132,365,76,95	298	149	0.536224328771	1.0	0.098,0.112,0.127,0.12	0.123,0.132,0.156,0.082	-0.009
592	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6418471	6421136	6418471	6418523	6420049	6421136	592	8,9,12,4	0,0,0,0	11,28,9,11	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.933,1.0,1.0	0.017
593	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6420049	6421136	6420049	6420140	6421056	6421136	593	0,3,0,0	57,158,166,139	9,4,4,2	168,456,113,147	298	149	0.821005304761	1.0	0.0,0.009,0.0,0.0	0.026,0.004,0.017,0.007	-0.011
594	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4847366	4848105	4847366	4847417	4848048	4848105	594	4,7,18,8	57,114,144,100	13,58,4,11	130,352,71,82	298	149	0.0445634306079	0.518588954574	0.034,0.03,0.059,0.038	0.048,0.076,0.027,0.063	-0.013
595	"ENSMUSG00000022536"	"Glyr1"	chr16	-	4866613	4867721	4866613	4866650	4867669	4867721	595	1,5,6,9	21,29,50,28	5,20,0,6	32,98,28,23	298	149	0.74760207584	1.0	0.023,0.079,0.057,0.138	0.072,0.093,0.0,0.115	0.004
596	"ENSMUSG00000040263"	"Klhdc4"	chr8	-	122523656	122524975	122523656	122523767	122524572	122524975	596	0,0,5,0	42,49,54,23	1,4,1,0	61,161,39,41	298	149	1	1.0	0.0,0.0,0.044,0.0	0.008,0.012,0.013,0.0	0.003
597	"ENSMUSG00000036438"	"Calm2"	chr17	-	87743031	87743362	87743031	87743138	87743218	87743362	597	1,4,3,4	582,814,1022,1013	9,11,7,0	1140,2871,769,907	228	149	1	1.0	0.001,0.003,0.002,0.003	0.005,0.002,0.006,0.0	-0.001
598	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7589553	7589992	7589553	7589596	7589803	7589992	598	3,3,0,0	0,0,0,0	1,2,0,0	0,2,0,0	298	149	1	1.0	1.0,1.0,NA,NA	1.0,0.333,NA,NA	0.334
599	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7589553	7589992	7589553	7589603	7589803	7589992	599	3,3,0,0	0,0,0,0	1,2,0,0	0,2,0,1	298	149	1	1.0	1.0,1.0,NA,NA	1.0,0.333,NA,0.0	0.556
605	"ENSMUSG00000043631"	"Ecm2"	chr13	+	49671777	49674548	49671777	49671966	49674047	49674548	605	0,0,0,0	48,69,110,133	0,1,0,0	109,295,77,78	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.002,0.0,0.0	-0.001
607	"ENSMUSG00000029385"	"Ccng2"	chr5	+	93418652	93419138	93418652	93418903	93419059	93419138	607	0,0,1,0	23,47,62,63	2,7,1,0	46,168,26,44	298	149	0.648244304231	1.0	0.0,0.0,0.008,0.0	0.021,0.02,0.019,0.0	-0.013
615	"ENSMUSG00000091896"	"Ube2d2a"	chr18	+	35933004	35933268	35933004	35933082	35933162	35933268	615	0,8,2,1	191,373,387,425	4,6,1,2	511,1116,291,335	228	149	1	1.0	0.0,0.014,0.003,0.002	0.005,0.004,0.002,0.004	0.001
618	"ENSMUSG00000021282"	"Eif5"	chr12	+	111505841	111506736	111505841	111506121	111506563	111506736	618	0,0,1,0	10,4,4,2	0,1,0,0	1,8,2,3	298	149	1	1.0	0.0,0.0,0.111,0.0	0.0,0.059,0.0,0.0	0.013
619	"ENSMUSG00000062908"	"Acadm"	chr3	-	153644533	153644804	153644533	153644603	153644706	153644804	619	36,125,171,129	2857,5576,5580,4022	155,521,132,132	6105,20547,4646,4450	251	149	0.412669855239	1.0	0.007,0.013,0.018,0.019	0.015,0.015,0.017,0.017	-0.002
620	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155902995	155904885	620	3,15,17,15	45,67,101,73	10,56,17,11	122,295,93,89	298	149	0.683414781341	1.0	0.032,0.101,0.078,0.093	0.039,0.087,0.084,0.058	0.009
621	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902379	155904885	155902379	155902444	155904785	155904885	621	84,95,128,163	9,18,23,17	138,480,92,94	27,70,16,11	298	149	0.596326846065	1.0	0.824,0.725,0.736,0.827	0.719,0.774,0.742,0.81	0.017
622	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155902995	155904885	155902995	155903121	155904785	155904885	622	87,89,122,157	3,2,2,2	144,458,84,94	3,8,0,4	298	149	0.818307099202	1.0	0.935,0.957,0.968,0.975	0.96,0.966,1.0,0.922	-0.003
623	"ENSMUSG00000006728"	"Cdk4"	chr10	+	126901023	126901872	126901023	126901133	126901821	126901872	623	5,7,3,12	134,151,209,159	4,27,8,7	200,552,138,144	298	149	0.671700311571	1.0	0.018,0.023,0.007,0.036	0.01,0.024,0.028,0.024	-0.001
624	"ENSMUSG00000021466"	"Ptch1"	chr13	-	63681077	63681480	63681077	63681381	63681443	63681480	624	13,18,8,9	0,1,0,0	32,51,11,16	0,3,1,0	210	149	0.866181580462	1.0	1.0,0.927,1.0,1.0	1.0,0.923,0.886,1.0	0.029
625	"ENSMUSG00000031736"	"Crnde"	chr8	-	93052658	93053090	93052658	93052894	93053014	93053090	625	14,15,29,27	0,0,3,1	21,81,21,15	3,5,5,0	268	149	0.00572840521107	0.17043481896	1.0,1.0,0.843,0.938	0.796,0.9,0.7,1.0	0.096
626	"ENSMUSG00000031736"	"Crnde"	chr8	-	93072977	93073546	93072977	93073091	93073411	93073546	626	2,1,1,6	7,7,10,12	1,5,3,4	22,57,12,14	298	149	0.28106538053	1.0	0.125,0.067,0.048,0.2	0.022,0.042,0.111,0.125	0.035
627	"ENSMUSG00000031736"	"Crnde"	chr8	-	93072977	93073546	93072977	93073091	93073467	93073546	627	3,3,3,8	0,0,2,0	3,12,5,5	0,0,0,0	298	149	1	1.0	1.0,1.0,0.429,1.0	1.0,1.0,1.0,1.0	-0.143
628	"ENSMUSG00000030838"	"Ush1c"	chr7	-	45850397	45850846	45850397	45850497	45850792	45850846	628	0,1,4,6	4,5,25,2	6,16,4,1	7,18,5,8	298	149	0.114222297896	0.828049380945	0.0,0.091,0.074,0.6	0.3,0.308,0.286,0.059	-0.047
630	"ENSMUSG00000029534"	"St7"	chr6	+	17850355	17852411	17850355	17850424	17852256	17852411	630	0,0,0,0	12,19,28,29	0,0,1,1	31,52,22,20	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,0.022,0.024	-0.011
631	"ENSMUSG00000032596"	"Uba7"	chr9	+	107852995	107853388	107852995	107853164	107853253	107853388	631	2,4,2,1	35,27,60,29	1,4,1,0	44,115,18,31	237	149	0.157188970369	0.967042997483	0.035,0.085,0.021,0.021	0.014,0.021,0.034,0.0	0.023
632	"ENSMUSG00000032596"	"Uba7"	chr9	+	107854527	107855221	107854527	107854674	107855050	107855221	632	2,3,0,0	28,24,49,38	0,4,0,0	51,117,27,50	298	149	1	1.0	0.034,0.059,0.0,0.0	0.0,0.017,0.0,0.0	0.019
633	"ENSMUSG00000032596"	"Uba7"	chr9	+	107856592	107856890	107856592	107856657	107856742	107856890	633	3,10,14,6	23,37,45,31	11,51,11,4	56,119,26,49	233	149	0.449254006385	1.0	0.077,0.147,0.166,0.11	0.112,0.215,0.213,0.05	-0.023
634	"ENSMUSG00000032596"	"Uba7"	chr9	+	107858402	107858780	107858402	107858495	107858588	107858780	634	4,3,2,4	21,19,56,28	3,12,0,1	47,105,36,54	241	149	0.466899483481	1.0	0.105,0.089,0.022,0.081	0.038,0.066,0.0,0.011	0.045
635	"ENSMUSG00000032596"	"Uba7"	chr9	+	107858402	107858780	107858402	107858495	107858716	107858780	635	36,29,49,15	11,15,22,4	34,123,12,29	6,40,10,9	298	149	0.646690152675	1.0	0.621,0.492,0.527,0.652	0.739,0.606,0.375,0.617	-0.011
636	"ENSMUSG00000030120"	"Mlf2"	chr6	+	124909061	124909500	124909061	124909139	124909373	124909500	636	0,1,0,0	178,417,287,173	1,2,0,0	262,1011,215,249	298	149	1	1.0	0.0,0.001,0.0,0.0	0.002,0.001,0.0,0.0	-0.001
637	"ENSMUSG00000030120"	"Mlf2"	chr6	+	124909061	124909500	124909061	124909184	124909373	124909500	637	0,0,0,0	0,3,0,0	0,1,0,0	0,0,0,0	298	149	1	1.0	NA,0.0,NA,NA	NA,1.0,NA,NA	-1.0
638	"ENSMUSG00000053291"	"Rab4b"	chr7	-	26875203	26875663	26875203	26875318	26875582	26875663	638	2,3,3,4	18,46,47,26	3,29,1,4	37,125,23,26	298	149	0.0158330655184	0.29954010498	0.053,0.032,0.031,0.071	0.039,0.104,0.021,0.071	-0.012
642	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480208	76480771	76480208	76480347	76480419	76480771	642	0,0,1,2	46,81,80,18	0,5,2,1	71,264,44,71	220	149	1	1.0	0.0,0.0,0.008,0.07	0.0,0.013,0.03,0.009	0.007
643	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480419	76480771	76480419	76480549	76480615	76480771	643	0,0,1,2	44,58,52,32	0,6,0,5	64,202,34,31	214	149	0.390235933143	1.0	0.0,0.0,0.013,0.042	0.0,0.02,0.0,0.101	-0.017
644	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480208	76480898	76480208	76480771	76480850	76480898	644	0,0,1,5	40,59,53,40	1,5,0,1	64,193,55,54	227	149	0.666745938978	1.0	0.0,0.0,0.012,0.076	0.01,0.017,0.0,0.012	0.012
645	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76480976	76481293	76480976	76481043	76481116	76481293	645	0,0,2,2	50,93,68,55	0,3,0,2	62,261,52,52	221	149	1	1.0	0.0,0.0,0.019,0.024	0.0,0.008,0.0,0.025	0.002
646	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76481630	76481930	76481630	76481772	76481845	76481930	646	1,6,6,2	48,64,77,42	1,12,2,3	80,242,41,56	221	149	0.396329256934	1.0	0.014,0.059,0.05,0.031	0.008,0.032,0.032,0.035	0.012
648	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76483655	76484114	76483655	76483862	76483939	76484114	648	0,0,1,2	24,45,34,26	0,2,0,1	28,160,22,43	225	149	1	1.0	0.0,0.0,0.019,0.048	0.0,0.008,0.0,0.015	0.011
649	"ENSMUSG00000034022"	"Cpsf1"	chr15	-	76484412	76484809	76484412	76484591	76484667	76484809	649	0,0,1,0	26,53,94,45	0,2,0,1	73,239,38,43	224	149	1	1.0	0.0,0.0,0.007,0.0	0.0,0.006,0.0,0.015	-0.003
650	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45900339	45900746	45900339	45900474	45900606	45900746	650	1,4,5,0	105,149,195,119	0,5,2,0	169,489,107,118	280	149	1	1.0	0.005,0.014,0.013,0.0	0.0,0.005,0.01,0.0	0.004
651	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155915718	155916229	155915718	155915912	155916095	155916229	651	1,0,1,0	0,0,1,0	0,1,0,0	0,0,0,0	298	149	1	1.0	1.0,NA,0.333,NA	NA,1.0,NA,NA	-0.334
652	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155915718	155916229	155915718	155915955	155916095	155916229	652	1,0,1,0	13,30,51,14	0,1,0,0	34,114,26,47	288	149	1	1.0	0.038,0.0,0.01,0.0	0.0,0.005,0.0,0.0	0.011
653	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155920066	155920341	155920066	155920153	155920251	155920341	653	0,1,1,9	27,39,64,42	0,13,0,1	68,146,38,34	246	149	0.703560545945	1.0	0.0,0.015,0.009,0.115	0.0,0.051,0.0,0.018	0.018
654	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155920671	155920894	155920671	155920743	155920819	155920894	654	1,0,0,1	23,53,82,53	2,8,0,0	57,167,31,49	224	149	0.676040552522	1.0	0.028,0.0,0.0,0.012	0.023,0.031,0.0,0.0	-0.003
656	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87831650	87832738	87831650	87831835	87832253	87832738	656	0,0,0,0	3,9,6,4	0,1,0,0	9,19,4,1	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.026,0.0,0.0	-0.006
657	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87834037	87834424	87834037	87834181	87834361	87834424	657	0,2,1,1	23,37,47,30	2,2,1,2	44,147,37,45	298	149	1	1.0	0.0,0.026,0.011,0.016	0.022,0.007,0.013,0.022	-0.003
658	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87834869	87835355	87834869	87835022	87835230	87835355	658	0,0,1,0	3,2,14,2	0,1,2,0	11,40,8,8	298	149	1	1.0	0.0,0.0,0.034,0.0	0.0,0.012,0.111,0.0	-0.022
659	"ENSMUSG00000004896"	"Rrnad1"	chr3	-	87834869	87835355	87834869	87835062	87835230	87835355	659	0,0,1,0	2,14,11,3	0,1,2,0	7,28,14,12	298	149	1	1.0	0.0,0.0,0.043,0.0	0.0,0.018,0.067,0.0	-0.011
661	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69834884	69835714	69834884	69835088	69835612	69835714	661	8,28,25,13	542,764,711,269	29,58,11,21	740,2465,509,606	298	149	0.529424671768	1.0	0.007,0.018,0.017,0.024	0.019,0.012,0.011,0.017	0.002
662	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69836663	69837019	69836663	69836779	69836894	69837019	662	29,66,50,30	746,1235,1365,691	82,168,40,54	1440,4239,981,1218	263	149	0.751976002635	1.0	0.022,0.029,0.02,0.024	0.031,0.022,0.023,0.025	-0.002
663	"ENSMUSG00000025158"	"Rfng"	chr11	-	120673208	120673986	120673208	120673374	120673832	120673986	663	0,0,2,0	0,0,0,0	0,1,0,0	0,1,0,1	298	149	1	1.0	NA,NA,1.0,NA	NA,0.333,NA,0.0	0.834
664	"ENSMUSG00000029464"	"Gpn3"	chr5	+	122519252	122519557	122519252	122519368	122519460	122519557	664	0,0,1,0	59,97,97,131	0,7,4,0	103,367,84,83	240	149	1	1.0	0.0,0.0,0.006,0.0	0.0,0.012,0.029,0.0	-0.009
665	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89029298	89029649	89029298	89029378	89029577	89029649	665	1,1,2,0	4,4,22,4	2,3,0,0	12,11,5,2	298	149	0.575852166383	1.0	0.111,0.111,0.043,0.0	0.077,0.12,0.0,0.0	0.017
666	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89029298	89029649	89029298	89029435	89029577	89029649	666	1,1,0,0	0,1,0,1	2,2,0,0	0,0,0,0	290	149	1	1.0	1.0,0.339,NA,0.0	1.0,1.0,NA,NA	-0.554
667	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89030205	89030371	89030205	89030253	89030341	89030371	667	1,0,1,0	11,3,18,5	1,2,0,1	5,26,6,6	236	149	1	1.0	0.054,0.0,0.034,0.0	0.112,0.046,0.0,0.095	-0.041
668	"ENSMUSG00000053137"	"Mapk11"	chr15	-	89030474	89030732	89030474	89030586	89030673	89030732	668	0,0,0,0	4,10,9,3	0,1,0,0	10,20,5,13	235	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.031,0.0,0.0	-0.008
669	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180225193	180226664	180225193	180225315	180226198	180226664	669	0,0,2,1	23,35,36,43	4,4,0,3	40,166,38,51	298	149	0.846187150941	1.0	0.0,0.0,0.027,0.011	0.048,0.012,0.0,0.029	-0.013
670	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180226198	180226664	180226198	180226280	180226486	180226664	670	4,3,4,2	1,3,2,1	6,16,8,7	1,4,0,3	298	149	0.117431146948	0.832978364507	0.667,0.333,0.5,0.5	0.75,0.667,1.0,0.538	-0.239
671	"ENSMUSG00000027569"	"Mrgbp"	chr2	+	180226198	180226664	180226198	180226280	180226589	180226664	671	22,15,22,12	30,31,34,43	23,54,19,9	54,132,24,27	298	149	0.625576830997	1.0	0.268,0.195,0.244,0.122	0.176,0.17,0.284,0.143	0.014
672	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181002793	181003265	181002793	181002864	181003183	181003265	672	8,5,11,20	110,105,140,123	12,32,5,6	183,466,142,142	298	149	0.065012396639	0.625419255667	0.035,0.023,0.038,0.075	0.032,0.033,0.017,0.021	0.017
673	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181005806	181006191	181005806	181005889	181006103	181006191	673	16,10,18,13	150,186,225,194	6,50,11,17	288,698,163,236	298	149	0.293653673416	1.0	0.051,0.026,0.038,0.032	0.01,0.035,0.033,0.035	0.008
674	"ENSMUSG00000038671"	"Arfrp1"	chr2	-	181005806	181006191	181005806	181005988	181006103	181006191	674	6,2,4,2	0,0,1,0	2,22,4,3	0,1,2,0	263	149	1	1.0	1.0,1.0,0.694,1.0	1.0,0.926,0.531,1.0	0.059
676	"ENSMUSG00000006360"	"Crip1"	chr12	+	113117237	113117499	113117237	113117284	113117394	113117499	676	40,59,66,34	340,354,483,177	49,166,39,50	313,1243,231,297	258	149	0.870363749566	1.0	0.064,0.088,0.073,0.1	0.083,0.072,0.089,0.089	-0.002
679	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116012925	116013211	116012925	116012998	116013082	116013211	679	4,0,5,8	122,208,218,154	3,28,6,10	251,623,134,148	232	149	0.0326353186631	0.436044118804	0.021,0.0,0.015,0.032	0.008,0.028,0.028,0.042	-0.01
680	"ENSMUSG00000049281"	"Scn3b"	chr9	+	40199669	40202914	40199669	40199749	40199839	40202914	680	0,0,0,0	0,1,1,2	0,4,0,1	1,4,0,2	238	149	1	1.0	NA,0.0,0.0,0.0	0.0,0.385,NA,0.238	-0.208
682	"ENSMUSG00000015363"	"Trabd"	chr15	+	88969728	88971274	88969728	88969840	88969958	88971274	682	0,0,0,0	67,118,109,38	0,2,0,0	80,328,65,95	266	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.003,0.0,0.0	-0.001
684	"ENSMUSG00000064127"	"Med14"	chrX	-	12572537	12572931	12572537	12572684	12572770	12572931	684	0,0,0,0	8,55,75,55	1,1,0,0	78,132,39,44	234	149	1	1.0	0.0,0.0,0.0,0.0	0.008,0.005,0.0,0.0	-0.003
685	"ENSMUSG00000040549"	"Ckap5"	chr2	+	91389393	91391256	91389393	91389507	91391151	91391256	685	0,6,2,3	6,40,52,56	3,8,3,0	46,152,36,52	298	149	0.620062175268	1.0	0.0,0.07,0.019,0.026	0.032,0.026,0.04,0.0	0.004
686	"ENSMUSG00000120084"	"Gm57127"	chr4	+	117646512	117648744	117646512	117646646	117647581	117648744	686	0,1,0,1	7,0,1,0	0,4,4,2	0,8,2,3	298	149	1	1.0	0.0,1.0,0.0,1.0	NA,0.2,0.5,0.25	0.183
691	"ENSMUSG00000035478"	"Mbd3"	chr10	-	80228372	80229114	80228372	80228852	80228928	80229114	691	0,0,0,0	107,133,126,26	1,1,0,0	104,441,111,137	224	149	1	1.0	0.0,0.0,0.0,0.0	0.006,0.002,0.0,0.0	-0.002
693	"ENSMUSG00000056919"	"Cep162"	chr9	-	87120406	87121986	87120406	87120437	87121867	87121986	693	0,0,0,1	4,14,6,8	0,0,1,3	8,40,20,13	298	149	1	1.0	0.0,0.0,0.0,0.059	0.0,0.0,0.024,0.103	-0.017
694	"ENSMUSG00000002332"	"Dhrs1"	chr14	-	55981114	55982545	55981114	55981258	55982374	55982545	694	0,0,0,0	84,165,217,106	0,1,0,0	215,643,162,129	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.001,0.0,0.0	-0.0
695	"ENSMUSG00000047793"	"Sned1"	chr1	+	93210923	93211409	93210923	93211107	93211296	93211409	695	0,0,0,0	1,9,9,7	0,3,1,4	12,73,16,12	298	149	0.329230685658	1.0	0.0,0.0,0.0,0.0	0.0,0.02,0.03,0.143	-0.048
696	"ENSMUSG00000021461"	"Fancc"	chr13	-	63478352	63479707	63478352	63478434	63479654	63479707	696	0,3,3,1	6,14,7,11	2,10,0,0	20,38,9,3	298	149	0.467667163051	1.0	0.0,0.097,0.176,0.043	0.048,0.116,0.0,0.0	0.038
697	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105214739	105215158	105214739	105214854	105215152	105215158	697	1,0,4,1	1,0,1,0	1,4,0,2	0,0,0,0	298	149	1	1.0	0.333,NA,0.667,1.0	1.0,1.0,NA,1.0	-0.333
698	"ENSMUSG00000037032"	"Apbb1"	chr7	-	105216460	105216691	105216460	105216546	105216634	105216691	698	0,1,2,0	101,157,123,63	0,11,2,1	171,545,98,118	236	149	1	1.0	0.0,0.004,0.01,0.0	0.0,0.013,0.013,0.005	-0.004
700	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30830325	30830787	30830325	30830403	30830610	30830787	700	5,1,0,2	0,0,1,2	2,1,3,5	0,2,2,0	298	149	0.64033778848	1.0	1.0,1.0,0.0,0.333	1.0,0.2,0.429,1.0	-0.074
701	"ENSMUSG00000029177"	"Cenpa"	chr5	+	30830325	30830787	30830325	30830403	30830636	30830787	701	5,1,0,2	148,217,299,208	2,1,3,5	275,823,222,241	298	149	1	1.0	0.017,0.002,0.0,0.005	0.004,0.001,0.007,0.01	0.001
702	"ENSMUSG00000024668"	"Sdhaf2"	chr19	-	10494343	10494750	10494343	10494453	10494532	10494750	702	0,0,1,5	182,239,404,267	1,7,8,0	352,1003,232,257	227	149	1	1.0	0.0,0.0,0.002,0.012	0.002,0.005,0.022,0.0	-0.004
